,expiration_month,expiration_year,Drug_Id,group
30860,6,2018,681,5.0
30861,6,2018,1355,5.0
30862,6,2018,260,5.0
30863,12,2018,790,11.0
30864,12,2018,547,11.0
30865,6,2018,1267,5.0
30866,6,2018,1025,5.0
30867,6,2018,1280,5.0
30868,6,2018,1933,5.0
30869,4,2018,963,3.0
30870,6,2018,23,5.0
30871,4,2018,1833,3.0
30872,2,2018,891,1.0
30873,6,2018,1074,5.0
30874,6,2018,1358,5.0
30875,7,2018,225,6.0
30876,6,2018,504,5.0
30877,7,2018,1238,6.0
30878,6,2018,133,5.0
30879,6,2018,1238,5.0
30880,5,2018,133,4.0
30881,6,2018,161,5.0
30882,8,2018,125,7.0
30883,7,2018,1115,6.0
30884,3,2018,392,2.0
30885,6,2018,1081,5.0
30886,8,2018,340,7.0
30887,6,2018,1933,5.0
30888,6,2018,265,5.0
30889,4,2018,1686,3.0
30890,3,2018,1906,2.0
30891,6,2018,425,5.0
30892,6,2018,1275,5.0
30893,6,2018,542,5.0
30894,6,2018,1597,5.0
30895,6,2018,1994,5.0
30896,8,2018,993,7.0
30897,7,2018,29,6.0
30898,7,2018,384,6.0
30899,6,2018,749,5.0
30900,6,2018,425,5.0
30901,6,2018,280,5.0
30902,6,2018,1597,5.0
30903,6,2018,943,5.0
30904,6,2018,1650,5.0
30905,6,2018,497,5.0
30906,6,2018,1370,5.0
30907,6,2018,168,5.0
30908,6,2018,1369,5.0
30909,3,2018,1513,2.0
30910,6,2018,653,5.0
30911,6,2018,940,5.0
30912,6,2018,506,5.0
30913,6,2018,1002,5.0
30914,6,2018,1355,5.0
30915,3,2018,680,2.0
30916,6,2018,1355,5.0
30917,6,2018,723,5.0
30918,6,2018,1931,5.0
30919,6,2018,949,5.0
30920,6,2018,1369,5.0
30921,6,2018,265,5.0
30922,7,2018,1340,6.0
30923,8,2018,1338,7.0
30924,3,2018,1733,2.0
30925,6,2018,293,5.0
30926,6,2018,7,5.0
30927,6,2018,1372,5.0
30928,6,2018,163,5.0
30929,3,2018,292,2.0
30930,6,2018,1933,5.0
30931,6,2018,277,5.0
30932,6,2018,1373,5.0
30933,6,2018,1927,5.0
30934,6,2018,1369,5.0
30935,6,2018,292,5.0
30936,6,2018,566,5.0
30937,6,2018,1150,5.0
30938,6,2018,425,5.0
30939,7,2018,1238,6.0
30940,6,2018,1275,5.0
30941,6,2018,1597,5.0
30942,6,2018,542,5.0
30943,7,2018,697,6.0
30944,6,2018,280,5.0
30945,6,2018,1355,5.0
30946,6,2018,562,5.0
30947,9,2018,1263,8.0
30948,9,2018,103,8.0
30949,9,2018,1316,8.0
30950,9,2018,1743,8.0
30951,9,2018,569,8.0
30952,4,2018,1329,3.0
30953,4,2018,1730,3.0
30954,1,2018,1125,0.0
30955,1,2018,712,0.0
30956,6,2018,1933,5.0
30957,4,2018,1714,3.0
30958,6,2018,1081,5.0
30959,6,2018,567,5.0
30960,6,2018,717,5.0
30961,3,2018,1012,2.0
30962,6,2018,77,5.0
30963,6,2018,997,5.0
30964,6,2018,1369,5.0
30965,6,2018,1943,5.0
30966,6,2018,480,5.0
30967,6,2018,1839,5.0
30968,6,2018,480,5.0
30969,6,2018,1839,5.0
30970,6,2018,796,5.0
30971,7,2018,1340,6.0
30972,6,2018,165,5.0
30973,3,2018,139,2.0
30974,10,2018,340,9.0
30975,5,2018,1605,4.0
30976,7,2018,891,6.0
30977,6,2018,1933,5.0
30978,7,2018,1592,6.0
30979,6,2018,780,5.0
30980,6,2018,1458,5.0
30981,6,2018,640,5.0
30982,6,2018,1650,5.0
30983,1,2018,1275,0.0
30984,2,2018,825,1.0
30985,10,2018,1388,9.0
30986,11,2018,1498,10.0
30987,7,2018,1964,6.0
30988,7,2018,721,6.0
30989,1,2018,952,0.0
30990,6,2018,966,5.0
30991,6,2018,182,5.0
30992,3,2018,87,2.0
30993,6,2018,1369,5.0
30994,1,2018,1933,0.0
30995,1,2018,530,0.0
30996,7,2018,1475,6.0
30997,6,2018,203,5.0
30998,6,2018,481,5.0
30999,3,2018,1267,2.0
31000,11,2018,141,10.0
31001,6,2018,1474,5.0
31002,6,2018,198,5.0
31003,1,2018,776,0.0
31004,1,2018,199,0.0
31005,11,2018,1802,10.0
31006,6,2018,1192,5.0
31007,6,2018,1000,5.0
31008,2,2018,293,1.0
31009,7,2018,748,6.0
31010,6,2018,1747,5.0
31011,7,2018,443,6.0
31012,2,2018,1124,1.0
31013,6,2018,1650,5.0
31014,6,2018,1266,5.0
31015,7,2018,1597,6.0
31016,9,2018,588,8.0
31017,8,2018,1050,7.0
31018,2,2018,1778,1.0
31019,8,2018,1355,7.0
31020,8,2018,31,7.0
31021,10,2018,8,9.0
31022,10,2018,1024,9.0
31023,12,2018,136,11.0
31024,2,2018,949,1.0
31025,2,2018,1833,1.0
31026,12,2018,139,11.0
31027,6,2018,182,5.0
31028,6,2018,1369,5.0
31029,6,2018,529,5.0
31030,6,2018,642,5.0
31031,2,2018,1193,1.0
31032,6,2018,1791,5.0
31033,2,2018,811,1.0
31034,6,2018,1976,5.0
31035,7,2018,1833,6.0
31036,12,2018,139,11.0
31037,12,2018,694,11.0
31038,6,2018,940,5.0
31039,2,2018,1933,1.0
31040,9,2018,1561,8.0
31041,9,2018,332,8.0
31042,7,2018,491,6.0
31043,7,2018,605,6.0
31044,7,2018,847,6.0
31045,7,2018,290,6.0
31046,6,2018,944,5.0
31047,7,2018,365,6.0
31048,7,2018,596,6.0
31049,7,2018,1605,6.0
31050,7,2018,528,6.0
31051,8,2018,1225,7.0
31052,8,2018,528,7.0
31053,6,2018,1255,5.0
31054,7,2018,1159,6.0
31055,8,2018,1106,7.0
31056,6,2018,1255,5.0
31057,8,2018,1158,7.0
31058,6,2018,717,5.0
31059,7,2018,1624,6.0
31060,6,2018,567,5.0
31061,1,2018,934,0.0
31062,6,2018,646,5.0
31063,10,2018,1698,9.0
31064,9,2018,384,8.0
31065,7,2018,1228,6.0
31066,7,2018,434,6.0
31067,7,2018,1888,6.0
31068,7,2018,1242,6.0
31069,7,2018,240,6.0
31070,5,2018,504,4.0
31071,8,2018,1028,7.0
31072,6,2018,562,5.0
31073,3,2018,1267,2.0
31074,5,2018,187,4.0
31075,5,2018,1150,4.0
31076,7,2018,1340,6.0
31077,5,2018,1411,4.0
31078,9,2018,1402,8.0
31079,6,2018,1439,5.0
31080,7,2018,384,6.0
31081,8,2018,881,7.0
31082,3,2018,161,2.0
31083,11,2018,266,10.0
31084,3,2018,944,2.0
31085,6,2018,4,5.0
31086,1,2018,37,0.0
31087,7,2018,384,6.0
31088,7,2018,416,6.0
31089,7,2018,367,6.0
31090,1,2018,567,0.0
31091,6,2018,268,5.0
31092,11,2018,1875,10.0
31093,9,2018,1509,8.0
31094,11,2018,1043,10.0
31095,6,2018,1150,5.0
31096,3,2018,425,2.0
31097,11,2018,1459,10.0
31098,6,2018,901,5.0
31099,6,2018,1473,5.0
31100,6,2018,1280,5.0
31101,6,2018,1206,5.0
31102,6,2018,1492,5.0
31103,7,2018,1754,6.0
31104,10,2018,816,9.0
31105,7,2018,1280,6.0
31106,7,2018,1770,6.0
31107,7,2018,1559,6.0
31108,7,2018,694,6.0
31109,10,2018,551,9.0
31110,8,2018,1464,7.0
31111,7,2018,973,6.0
31112,6,2018,1492,5.0
31113,7,2018,1780,6.0
31114,7,2018,1661,6.0
31115,7,2018,1280,6.0
31116,7,2018,1218,6.0
31117,1,2018,1141,0.0
31118,7,2018,779,6.0
31119,7,2018,330,6.0
31120,2,2018,282,1.0
31121,2,2018,47,1.0
31122,12,2018,1714,11.0
31123,4,2018,256,3.0
31124,7,2018,1398,6.0
31125,7,2018,340,6.0
31126,3,2018,1933,2.0
31127,9,2018,1670,8.0
31128,7,2018,963,6.0
31129,7,2018,482,6.0
31130,7,2018,1711,6.0
31131,6,2018,697,5.0
31132,2,2018,274,1.0
31133,2,2018,1785,1.0
31134,8,2018,993,7.0
31135,9,2018,384,8.0
31136,5,2018,1970,4.0
31137,5,2018,944,4.0
31138,8,2018,504,7.0
31139,8,2018,1537,7.0
31140,3,2018,37,2.0
31141,7,2018,723,6.0
31142,7,2018,1927,6.0
31143,10,2018,1493,9.0
31144,8,2018,5,7.0
31145,7,2018,123,6.0
31146,8,2018,1280,7.0
31147,7,2018,384,6.0
31148,7,2018,209,6.0
31149,10,2018,408,9.0
31150,10,2018,1388,9.0
31151,7,2018,801,6.0
31152,4,2018,1355,3.0
31153,7,2018,1110,6.0
31154,8,2018,813,7.0
31155,7,2018,1660,6.0
31156,3,2018,1246,2.0
31157,4,2018,934,3.0
31158,8,2018,1280,7.0
31159,7,2018,596,6.0
31160,7,2018,1875,6.0
31161,8,2018,64,7.0
31162,7,2018,1340,6.0
31163,6,2018,581,5.0
31164,8,2018,1648,7.0
31165,7,2018,418,6.0
31166,7,2018,290,6.0
31167,8,2018,1198,7.0
31168,3,2018,1246,2.0
31169,4,2018,1349,3.0
31170,7,2018,1280,6.0
31171,7,2018,1088,6.0
31172,9,2018,661,8.0
31173,8,2018,289,7.0
31174,12,2018,723,11.0
31175,6,2018,504,5.0
31176,7,2018,36,6.0
31177,7,2018,1200,6.0
31178,11,2018,1337,10.0
31179,12,2018,723,11.0
31180,7,2018,1328,6.0
31181,7,2018,1610,6.0
31182,6,2018,944,5.0
31183,9,2018,504,8.0
31184,9,2018,681,8.0
31185,7,2018,1501,6.0
31186,7,2018,163,6.0
31187,6,2018,1274,5.0
31188,6,2018,1369,5.0
31189,5,2018,1870,4.0
31190,7,2018,1221,6.0
31191,7,2018,559,6.0
31192,5,2018,567,4.0
31193,10,2018,1466,9.0
31194,5,2018,1776,4.0
31195,6,2018,934,5.0
31196,12,2018,1624,11.0
31197,9,2018,1158,8.0
31198,7,2018,1238,6.0
31199,12,2018,1931,11.0
31200,6,2018,184,5.0
31201,10,2018,504,9.0
31202,7,2018,927,6.0
31203,9,2018,491,8.0
31204,8,2018,1355,7.0
31205,9,2018,1728,8.0
31206,8,2018,1238,7.0
31207,8,2018,208,7.0
31208,8,2018,825,7.0
31209,7,2018,1624,6.0
31210,11,2018,491,10.0
31211,10,2018,1355,9.0
31212,10,2018,825,9.0
31213,10,2018,1238,9.0
31214,10,2018,588,9.0
31215,7,2018,943,6.0
31216,8,2018,1355,7.0
31217,7,2018,1659,6.0
31218,10,2018,1125,9.0
31219,12,2018,292,11.0
31220,12,2018,318,11.0
31221,12,2018,506,11.0
31222,12,2018,1372,11.0
31223,12,2018,681,11.0
31224,7,2018,1025,6.0
31225,7,2018,1928,6.0
31226,1,2018,533,0.0
31227,8,2018,506,7.0
31228,12,2018,949,11.0
31229,9,2018,1370,8.0
31230,9,2018,260,8.0
31231,12,2018,165,11.0
31232,9,2018,1178,8.0
31233,12,2018,1086,11.0
31234,7,2018,1280,6.0
31235,2,2018,1778,1.0
31236,7,2018,1459,6.0
31237,7,2018,1466,6.0
31238,12,2018,1086,11.0
31239,8,2018,214,7.0
31240,8,2018,1493,7.0
31241,4,2018,1994,3.0
31242,2,2018,443,1.0
31243,1,2018,1886,0.0
31244,6,2018,758,5.0
31245,1,2018,205,0.0
31246,1,2018,384,0.0
31247,9,2018,397,8.0
31248,8,2018,576,7.0
31249,3,2018,605,2.0
31250,8,2018,1061,7.0
31251,7,2018,673,6.0
31252,1,2018,27,0.0
31253,10,2018,393,9.0
31254,10,2018,295,9.0
31255,11,2018,1094,10.0
31256,10,2018,209,9.0
31257,10,2018,153,9.0
31258,9,2018,1390,8.0
31259,8,2018,208,7.0
31260,2,2018,1200,1.0
31261,7,2018,504,6.0
31262,11,2018,428,10.0
31263,9,2018,1603,8.0
31264,3,2018,1888,2.0
31265,1,2018,1482,0.0
31266,11,2018,816,10.0
31267,7,2018,502,6.0
31268,6,2018,367,5.0
31269,8,2018,1711,7.0
31270,7,2018,1033,6.0
31271,7,2018,431,6.0
31272,6,2018,863,5.0
31273,3,2018,825,2.0
31274,1,2018,504,0.0
31275,8,2018,1835,7.0
31276,8,2018,1448,7.0
31277,11,2018,260,10.0
31278,7,2018,123,6.0
31279,10,2018,504,9.0
31280,1,2018,993,0.0
31281,11,2018,1784,10.0
31282,4,2018,1091,3.0
31283,11,2018,1355,10.0
31284,4,2018,847,3.0
31285,8,2018,1789,7.0
31286,7,2018,1125,6.0
31287,7,2018,1732,6.0
31288,7,2018,1733,6.0
31289,11,2018,1274,10.0
31290,11,2018,1369,10.0
31291,4,2018,451,3.0
31292,10,2018,1034,9.0
31293,7,2018,326,6.0
31294,11,2018,917,10.0
31295,7,2018,1780,6.0
31296,8,2018,1492,7.0
31297,11,2018,934,10.0
31298,4,2018,1754,3.0
31299,7,2018,1280,6.0
31300,7,2018,425,6.0
31301,7,2018,1275,6.0
31302,8,2018,88,7.0
31303,7,2018,949,6.0
31304,12,2018,1369,11.0
31305,7,2018,222,6.0
31306,5,2018,1754,4.0
31307,7,2018,991,6.0
31308,7,2018,697,6.0
31309,11,2018,862,10.0
31310,7,2018,1372,6.0
31311,7,2018,1369,6.0
31312,7,2018,293,6.0
31313,7,2018,1932,6.0
31314,7,2018,1087,6.0
31315,7,2018,902,6.0
31316,8,2018,1110,7.0
31317,8,2018,1190,7.0
31318,7,2018,1357,6.0
31319,7,2018,947,6.0
31320,7,2018,292,6.0
31321,7,2018,260,6.0
31322,8,2018,290,7.0
31323,7,2018,87,6.0
31324,7,2018,174,6.0
31325,12,2018,1747,11.0
31326,7,2018,1267,6.0
31327,7,2018,1290,6.0
31328,7,2018,681,6.0
31329,7,2018,1775,6.0
31330,7,2018,1472,6.0
31331,7,2018,497,6.0
31332,3,2018,11,2.0
31333,8,2018,1754,7.0
31334,9,2018,1062,8.0
31335,7,2018,384,6.0
31336,7,2018,123,6.0
31337,9,2018,872,8.0
31338,9,2018,1316,8.0
31339,9,2018,1395,8.0
31340,10,2018,1415,9.0
31341,3,2018,367,2.0
31342,8,2018,451,7.0
31343,6,2018,195,5.0
31344,7,2018,918,6.0
31345,8,2018,662,7.0
31346,7,2018,1754,6.0
31347,10,2018,826,9.0
31348,7,2018,1086,6.0
31349,7,2018,1344,6.0
31350,7,2018,617,6.0
31351,7,2018,1355,6.0
31352,7,2018,847,6.0
31353,7,2018,998,6.0
31354,7,2018,1369,6.0
31355,7,2018,1000,6.0
31356,7,2018,5,6.0
31357,7,2018,681,6.0
31358,7,2018,949,6.0
31359,7,2018,293,6.0
31360,10,2018,1868,9.0
31361,8,2018,1125,7.0
31362,8,2018,1243,7.0
31363,7,2018,1206,6.0
31364,7,2018,1624,6.0
31365,7,2018,1785,6.0
31366,7,2018,1209,6.0
31367,7,2018,1987,6.0
31368,7,2018,1674,6.0
31369,7,2018,943,6.0
31370,7,2018,1355,6.0
31371,7,2018,680,6.0
31372,7,2018,244,6.0
31373,7,2018,406,6.0
31374,7,2018,198,6.0
31375,7,2018,330,6.0
31376,3,2018,1962,2.0
31377,9,2018,1531,8.0
31378,7,2018,634,6.0
31379,7,2018,1077,6.0
31380,9,2018,384,8.0
31381,7,2018,680,6.0
31382,7,2018,123,6.0
31383,7,2018,1232,6.0
31384,10,2018,847,9.0
31385,11,2018,1704,10.0
31386,7,2018,1369,6.0
31387,4,2018,723,3.0
31388,7,2018,559,6.0
31389,7,2018,505,6.0
31390,7,2018,1410,6.0
31391,10,2018,1441,9.0
31392,7,2018,680,6.0
31393,7,2018,1190,6.0
31394,7,2018,645,6.0
31395,7,2018,1277,6.0
31396,7,2018,1420,6.0
31397,7,2018,776,6.0
31398,7,2018,470,6.0
31399,8,2018,1554,7.0
31400,7,2018,568,6.0
31401,6,2018,993,5.0
31402,11,2018,795,10.0
31403,9,2018,993,8.0
31404,7,2018,1642,6.0
31405,7,2018,800,6.0
31406,9,2018,896,8.0
31407,9,2018,1238,8.0
31408,2,2018,260,1.0
31409,7,2018,1933,6.0
31410,7,2018,1238,6.0
31411,7,2018,944,6.0
31412,2,2018,497,1.0
31413,2,2018,56,1.0
31414,7,2018,1178,6.0
31415,12,2018,1754,11.0
31416,7,2018,934,6.0
31417,7,2018,682,6.0
31418,7,2018,124,6.0
31419,4,2018,123,3.0
31420,7,2018,551,6.0
31421,10,2018,1238,9.0
31422,1,2018,973,0.0
31423,8,2018,1086,7.0
31424,7,2018,1930,6.0
31425,7,2018,1627,6.0
31426,7,2018,293,6.0
31427,7,2018,1732,6.0
31428,7,2018,1731,6.0
31429,7,2018,1481,6.0
31430,7,2018,292,6.0
31431,7,2018,139,6.0
31432,7,2018,940,6.0
31433,7,2018,1834,6.0
31434,7,2018,264,6.0
31435,7,2018,1275,6.0
31436,7,2018,1124,6.0
31437,7,2018,267,6.0
31438,7,2018,318,6.0
31439,7,2018,260,6.0
31440,7,2018,1927,6.0
31441,11,2018,384,10.0
31442,11,2018,371,10.0
31443,7,2018,1267,6.0
31444,7,2018,944,6.0
31445,7,2018,476,6.0
31446,7,2018,1774,6.0
31447,7,2018,503,6.0
31448,7,2018,275,6.0
31449,7,2018,1406,6.0
31450,7,2018,1978,6.0
31451,7,2018,1648,6.0
31452,8,2018,209,7.0
31453,8,2018,1455,7.0
31454,8,2018,578,7.0
31455,10,2018,75,9.0
31456,8,2018,588,7.0
31457,8,2018,758,7.0
31458,7,2018,47,6.0
31459,2,2018,1323,1.0
31460,6,2018,1371,5.0
31461,3,2018,491,2.0
31462,5,2018,695,4.0
31463,7,2018,503,6.0
31464,8,2018,1746,7.0
31465,8,2018,180,7.0
31466,5,2018,1843,4.0
31467,6,2018,1066,5.0
31468,7,2018,1650,6.0
31469,7,2018,1597,6.0
31470,7,2018,428,6.0
31471,7,2018,1039,6.0
31472,7,2018,1341,6.0
31473,11,2018,1638,10.0
31474,1,2018,1232,0.0
31475,7,2018,1444,6.0
31476,7,2018,1445,6.0
31477,7,2018,28,6.0
31478,7,2018,1377,6.0
31479,7,2018,123,6.0
31480,8,2018,192,7.0
31481,10,2018,1691,9.0
31482,7,2018,862,6.0
31483,7,2018,1355,6.0
31484,7,2018,1747,6.0
31485,6,2018,503,5.0
31486,8,2018,150,7.0
31487,8,2018,588,7.0
31488,8,2018,825,7.0
31489,9,2018,339,8.0
31490,5,2018,503,4.0
31491,10,2018,150,9.0
31492,9,2018,1392,8.0
31493,5,2018,1537,4.0
31494,5,2018,1355,4.0
31495,10,2018,1942,9.0
31496,9,2018,569,8.0
31497,9,2018,601,8.0
31498,6,2018,1355,5.0
31499,3,2018,503,2.0
31500,7,2018,150,6.0
31501,8,2018,1238,7.0
31502,6,2018,529,5.0
31503,7,2018,588,6.0
31504,7,2018,915,6.0
31505,7,2018,1377,6.0
31506,7,2018,975,6.0
31507,1,2018,797,0.0
31508,7,2018,957,6.0
31509,7,2018,955,6.0
31510,7,2018,811,6.0
31511,7,2018,37,6.0
31512,10,2018,1066,9.0
31513,8,2018,232,7.0
31514,8,2018,827,7.0
31515,10,2018,1318,9.0
31516,8,2018,1743,7.0
31517,8,2018,1013,7.0
31518,8,2018,992,7.0
31519,7,2018,504,6.0
31520,12,2018,1639,11.0
31521,3,2018,504,2.0
31522,11,2018,1267,10.0
31523,11,2018,1328,10.0
31524,11,2018,276,10.0
31525,7,2018,950,6.0
31526,6,2018,1836,5.0
31527,9,2018,734,8.0
31528,7,2018,292,6.0
31529,7,2018,634,6.0
31530,7,2018,681,6.0
31531,7,2018,123,6.0
31532,8,2018,1703,7.0
31533,7,2018,1355,6.0
31534,10,2018,1962,9.0
31535,7,2018,1125,6.0
31536,7,2018,1398,6.0
31537,7,2018,340,6.0
31538,7,2018,1927,6.0
31539,7,2018,1369,6.0
31540,7,2018,1312,6.0
31541,10,2018,1430,9.0
31542,10,2018,452,9.0
31543,11,2018,992,10.0
31544,8,2018,1060,7.0
31545,10,2018,209,9.0
31546,8,2018,292,7.0
31547,11,2018,1704,10.0
31548,7,2018,267,6.0
31549,8,2018,228,7.0
31550,7,2018,901,6.0
31551,7,2018,1275,6.0
31552,7,2018,269,6.0
31553,7,2018,811,6.0
31554,7,2018,1377,6.0
31555,7,2018,1169,6.0
31556,7,2018,1931,6.0
31557,3,2018,1161,2.0
31558,8,2018,1529,7.0
31559,8,2018,1126,7.0
31560,3,2018,1597,2.0
31561,7,2018,1280,6.0
31562,7,2018,285,6.0
31563,7,2018,593,6.0
31564,7,2018,1280,6.0
31565,7,2018,285,6.0
31566,7,2018,593,6.0
31567,4,2018,1474,3.0
31568,7,2018,1355,6.0
31569,7,2018,861,6.0
31570,7,2018,776,6.0
31571,9,2018,415,8.0
31572,7,2018,1178,6.0
31573,7,2018,504,6.0
31574,9,2018,1280,8.0
31575,7,2018,428,6.0
31576,7,2018,504,6.0
31577,10,2018,1411,9.0
31578,8,2018,1657,7.0
31579,7,2018,89,6.0
31580,8,2018,1323,7.0
31581,1,2018,1086,0.0
31582,7,2018,162,6.0
31583,12,2018,406,11.0
31584,7,2018,1880,6.0
31585,7,2018,761,6.0
31586,7,2018,481,6.0
31587,12,2018,295,11.0
31588,9,2018,1820,8.0
31589,8,2018,1054,7.0
31590,3,2018,335,2.0
31591,8,2018,1328,7.0
31592,7,2018,723,6.0
31593,11,2018,294,10.0
31594,8,2018,729,7.0
31595,6,2018,1238,5.0
31596,8,2018,451,7.0
31597,3,2018,1357,2.0
31598,11,2018,1482,10.0
31599,3,2018,1377,2.0
31600,7,2018,1933,6.0
31601,8,2018,1833,7.0
31602,7,2018,1933,6.0
31603,7,2018,492,6.0
31604,8,2018,993,7.0
31605,8,2018,1466,7.0
31606,7,2018,289,6.0
31607,8,2018,1754,7.0
31608,2,2018,1086,1.0
31609,8,2018,1280,7.0
31610,10,2018,393,9.0
31611,8,2018,504,7.0
31612,8,2018,278,7.0
31613,4,2018,1377,3.0
31614,9,2018,5,8.0
31615,8,2018,633,7.0
31616,7,2018,197,6.0
31617,8,2018,439,7.0
31618,4,2018,1377,3.0
31619,9,2018,5,8.0
31620,8,2018,1480,7.0
31621,9,2018,1232,8.0
31622,9,2018,180,8.0
31623,4,2018,300,3.0
31624,8,2018,1744,7.0
31625,8,2018,1866,7.0
31626,8,2018,1577,7.0
31627,6,2018,285,5.0
31628,7,2018,1174,6.0
31629,8,2018,339,7.0
31630,8,2018,523,7.0
31631,2,2018,817,1.0
31632,8,2018,790,7.0
31633,2,2018,1962,1.0
31634,4,2018,267,3.0
31635,10,2018,307,9.0
31636,10,2018,915,9.0
31637,4,2018,504,3.0
31638,8,2018,485,7.0
31639,7,2018,91,6.0
31640,4,2018,330,3.0
31641,3,2018,1143,2.0
31642,4,2018,1280,3.0
31643,1,2018,1096,0.0
31644,10,2018,572,9.0
31645,7,2018,915,6.0
31646,7,2018,504,6.0
31647,7,2018,1776,6.0
31648,8,2018,926,7.0
31649,7,2018,1280,6.0
31650,7,2018,862,6.0
31651,8,2018,815,7.0
31652,8,2018,1441,7.0
31653,1,2018,1192,0.0
31654,8,2018,1529,7.0
31655,8,2018,551,7.0
31656,8,2018,973,7.0
31657,8,2018,635,7.0
31658,5,2018,595,4.0
31659,7,2018,594,6.0
31660,8,2018,132,7.0
31661,8,2018,1464,7.0
31662,5,2018,1597,4.0
31663,6,2018,1286,5.0
31664,6,2018,299,5.0
31665,10,2018,590,9.0
31666,10,2018,393,9.0
31667,4,2018,560,3.0
31668,9,2018,1302,8.0
31669,9,2018,1669,8.0
31670,8,2018,569,7.0
31671,8,2018,601,7.0
31672,9,2018,361,8.0
31673,8,2018,828,7.0
31674,6,2018,1523,5.0
31675,11,2018,91,10.0
31676,8,2018,1318,7.0
31677,8,2018,894,7.0
31678,10,2018,492,9.0
31679,8,2018,450,7.0
31680,9,2018,1190,8.0
31681,11,2018,91,10.0
31682,8,2018,451,7.0
31683,6,2018,317,5.0
31684,3,2018,267,2.0
31685,7,2018,133,6.0
31686,9,2018,1843,8.0
31687,9,2018,123,8.0
31688,8,2018,801,7.0
31689,8,2018,1348,7.0
31690,5,2018,1355,4.0
31691,9,2018,1074,8.0
31692,11,2018,367,10.0
31693,10,2018,1362,9.0
31694,8,2018,1091,7.0
31695,6,2018,492,5.0
31696,8,2018,1238,7.0
31697,6,2018,1096,5.0
31698,9,2018,1174,8.0
31699,9,2018,634,8.0
31700,9,2018,1377,8.0
31701,9,2018,123,8.0
31702,12,2018,1479,11.0
31703,11,2018,180,10.0
31704,8,2018,1232,7.0
31705,8,2018,88,7.0
31706,8,2018,1901,7.0
31707,12,2018,1006,11.0
31708,8,2018,1852,7.0
31709,12,2018,699,11.0
31710,3,2018,1704,2.0
31711,5,2018,1748,4.0
31712,10,2018,963,9.0
31713,10,2018,1798,9.0
31714,8,2018,1711,7.0
31715,5,2018,271,4.0
31716,8,2018,1183,7.0
31717,10,2018,502,9.0
31718,8,2018,1448,7.0
31719,8,2018,1494,7.0
31720,8,2018,697,7.0
31721,8,2018,428,7.0
31722,8,2018,1118,7.0
31723,8,2018,1448,7.0
31724,11,2018,1280,10.0
31725,6,2018,361,5.0
31726,8,2018,1238,7.0
31727,8,2018,1766,7.0
31728,11,2018,553,10.0
31729,8,2018,1754,7.0
31730,6,2018,1774,5.0
31731,11,2018,503,10.0
31732,11,2018,275,10.0
31733,9,2018,712,8.0
31734,8,2018,1917,7.0
31735,8,2018,1559,7.0
31736,8,2018,698,7.0
31737,8,2018,940,7.0
31738,8,2018,1938,7.0
31739,8,2018,340,7.0
31740,8,2018,515,7.0
31741,8,2018,1892,7.0
31742,9,2018,108,8.0
31743,8,2018,504,7.0
31744,9,2018,972,8.0
31745,9,2018,944,8.0
31746,8,2018,1355,7.0
31747,9,2018,723,8.0
31748,10,2018,1931,9.0
31749,8,2018,1369,7.0
31750,1,2018,451,0.0
31751,12,2018,949,11.0
31752,8,2018,1659,7.0
31753,8,2018,1659,7.0
31754,8,2018,1307,7.0
31755,9,2018,428,8.0
31756,12,2018,504,11.0
31757,10,2018,1390,9.0
31758,2,2018,209,1.0
31759,8,2018,1146,7.0
31760,10,2018,453,9.0
31761,1,2018,384,0.0
31762,9,2018,1440,8.0
31763,8,2018,1650,7.0
31764,10,2018,1197,9.0
31765,1,2018,232,0.0
31766,8,2018,1355,7.0
31767,8,2018,1572,7.0
31768,8,2018,1799,7.0
31769,8,2018,1843,7.0
31770,8,2018,1341,7.0
31771,2,2018,290,1.0
31772,8,2018,537,7.0
31773,10,2018,501,9.0
31774,8,2018,1238,7.0
31775,8,2018,123,7.0
31776,11,2018,883,10.0
31777,12,2018,1355,11.0
31778,8,2018,1624,7.0
31779,8,2018,1373,7.0
31780,12,2018,1369,11.0
31781,11,2018,765,10.0
31782,8,2018,406,7.0
31783,8,2018,235,7.0
31784,8,2018,503,7.0
31785,8,2018,1280,7.0
31786,5,2018,290,4.0
31787,12,2018,1704,11.0
31788,8,2018,695,7.0
31789,3,2018,1360,2.0
31790,11,2018,502,10.0
31791,12,2018,1275,11.0
31792,8,2018,267,7.0
31793,4,2018,162,3.0
31794,9,2018,497,8.0
31795,8,2018,1939,7.0
31796,5,2018,8,4.0
31797,8,2018,1536,7.0
31798,8,2018,935,7.0
31799,11,2018,105,10.0
31800,11,2018,1729,10.0
31801,8,2018,944,7.0
31802,12,2018,504,11.0
31803,8,2018,379,7.0
31804,12,2018,1777,11.0
31805,11,2018,502,10.0
31806,11,2018,717,10.0
31807,8,2018,682,7.0
31808,12,2018,124,11.0
31809,10,2018,1682,9.0
31810,1,2018,1766,0.0
31811,8,2018,617,7.0
31812,8,2018,123,7.0
31813,8,2018,1466,7.0
31814,9,2018,1492,8.0
31815,8,2018,285,7.0
31816,8,2018,1280,7.0
31817,8,2018,712,7.0
31818,8,2018,1919,7.0
31819,8,2018,1377,7.0
31820,8,2018,1931,7.0
31821,8,2018,1024,7.0
31822,8,2018,1846,7.0
31823,12,2018,502,11.0
31824,8,2018,1133,7.0
